0.847300625812611,0,-0.148885511937079,0,0,0.110535590507909,-0.0665656756386477,0.0613548424958374,0,0,0,0,0.157671555155778,0,0,0,0,0,0,0,0.0232358644034986,0,0,0,0,0,0,0,0,0.0287213563725356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484870565501085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782043003608836,-0.021585937401615,-0.0445760538444623,0,0,0.0893006672853691,-0.106910715076974,0,0,0.0679940348007376,0,0.000567152859420957,0.0659699903402103,0,0,0,0,0,0,0,0,-0.00412027920070767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675736259966124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443831154675161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214886626332444,0.00306856303113344,0,0,0,0,0,0.842070805070686,0,0,0,0,0,0,0.0478686117074633,0.0351808546920699,0,0,0,0.154679919827098,0.0241627163013691,0,0,0.0222324852557028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502163095932747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289772283427599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.897512374960755,-0.0167217835815096,0,0,0,0,0,0.0515417518509497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144992492085031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298790140353194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021585937401615,0.876167101755826,-0.0517367547720166,0.0859473778553434,0,0,0,0.0114224254987147,0.0536118049074558,0,0,0,0,0,-0.153185526664751,0,0.114751073102343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198446139894536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504582181079998,0,0,0,-0.0106886950912862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885622842830812,0,0,0,0.991482469273468,0,0,0,0,0,0,0.0451935775867518,-0.0302477124542589,0,-0.0187575860020387,0,0,-0.0705984448081677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123862946192197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322570162103161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.148885511937079,-0.0167217835815096,0.95161748338451,0.0826415947627796,-0.0342038615832953,0.0681810143914085,0,0.00722283533703326,0,0,0,0.0559109675948849,0,0.142310370665425,0,0,0,0,0,0,0,0.00231809482242095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138085316350646,0,0,-0.0359385003224648,0,0,0,0,0,0,0.00765486753937368,0,0,0,0,0,0,0,0,0,0,-0.0445068918343877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445760538444623,-0.0517367547720166,0.818829788307052,0,-0.0131875709143781,0,0,0,0,0.0444693233062524,0,0,0,0.049461397678048,0,0,0,0.0164778392523702,0,0,0,0.00863984287600451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02769090719598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353402036053704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247802277476398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842863291108478,0,0,0.0688849958633818,0,0,0,0.0582688940085205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229279929690952,0,0,0,0,0,0,0,0,0.0222364029461349,0,0,0,0,0,0,0,-0.00394547454177881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521404396802183,0,0,0,0,0,0,0,0,0,0,0,0.010082938350782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0826415947627796,0.784248125549897,0,0,0,0,-0.106026886866049,0,0,0,0,0,0.00241119492975352,-0.100376724816169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156342608144537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323583664637311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859473778553434,0,0.798483410327752,0,0.0137402232182085,0,0,-0.017921198627355,0,-0.0487301449173973,0,0,0,0,-0.0559955797855343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237855540663321,-0.00829641279440744,0,0,0,0.0108574946589379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591417524783259,0,0,0,0,0,0,0,-0.0434388485215118,0,0,0,0,0,0,0,0,0,0.955698442134388,0,0,0,0,0,0,0,0,0,-0.0261380092394323,0,-0.212460784043255,0,0,0,0,0,0,0,0,0.00259865897023108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241761241712788,0,-0.0239465859683417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108432410454225,0,0,0,0,0,-0.0236026338773172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101726142304615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0342038615832953,0,0.864128266131851,0.00846148573022234,0,0,0,0,-0.00342691667219978,0,-0.105689126539608,0,0,0,0,0,0,-0.187508805502701,0,0,0,0,0,0.000204923032825229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786054799111134,0,0,0,0,-0.0337666621780094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134639727236676,0,0,0,0,-0.0131875709143781,0,0.826660575701074,0,0.0420464102386644,0,0,0,-0.0569380714121256,0,-0.147508101634235,0,0,0,0,0,0,-0.057200376611448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226967512051034,0,0,0.00152462491336757,0,0,0,0,0,0,0,0,0.013999211715833,0,0,0,0,0,0,0.0274904691949784,0.0389754211946448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924156287778489,0,0,0,0,0,-0.193979166475357,0,-0.101860221667696,0,0,0,0,0,0,-0.219328750054757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00749044592845956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219005666870583,0,0.0218790597712366,0,0,0
0.110535590507909,0,0.0681810143914085,0,0.00846148573022231,0.998917077166804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019169557677576,0,0,0,0,0,0,0,0,0.0220341513411118,0,0,0,-0.00320726779095089,0,0,0,0,0,0,-0.0147446395169809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030274021532624,0,0,0,0,-0.0162760020873188,0,0,-0.035276459780106,0,0,0,0,0,0,0,0,0,-0.0223104777878014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893006672853691,0,0,0.0137402232182085,0,0.896905799066982,0,0,0,-0.00847413504896043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281956364946259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307103920226609,0.0239778314812486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309977748736098,0,0,0,0,0,0,0,0,0,0,0,0.0688849958633818,0,0,1.0844086340906,0,0,0,0,0,0,-0.0261297292041613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121263401543843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264669959147711,0,0,0,-0.0807922912530471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0665656756386478,0,0,0,0,0,1.04029092625292,0,0,0,0,0,0,0,0,0,0,0,0,0.234649175685933,0,0,0.00763884729792859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318135660744127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106910715076974,0,0,0,0.0420464102386644,0,0.783040199428127,0,0,0,0,0,0.0566464287378712,0,0,0,0,0,0,0.0486781924058685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173042386494135,0,0,0,0,0,0,0,0,0,0,0,-0.0298011939817388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96125912135095e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903877633541084,0,0,0,0,0,0,0,0,0,0,0,0,0.133895219701328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688937117525317,0,0,0,0,0,-0.126905747877126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0613548424958374,0,0.00722283533703326,0,0,0,0,0.87105207133257,-0.0276494965087891,0,0,0,0,-0.149974211385111,0,-0.132602067513652,0,0,0.193967530239072,0,0,0,0,0,0,0,0,0,0,0,-0.0668208407300092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214745794481019,0,0,-0.0271370363059648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138744789556062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195373365776686,0,0,0,0.0114224254987147,0,0,0,0,0,0.91498150020384,0,0,0,0,0,0,0,-0.143978892209344,-0.109500951347463,0,0.216059407152678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222268979461928,0,0,0,-0.00947306280883366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195176075125689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038961760836796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478686117074634,0,0,0,0,0,0,0.823973795014591,0,0,0,0,0,-0.0925773384730156,0,0,0,0,0,0,0,0,0,0,0,-0.0171703135291573,0,0,0,-0.00368127774202586,0,0.0113409796390566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356406100445451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582949339125704,0.00272595592704948,0,0,-0.0390808391163706,-0.0141348648366027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0515417518509497,0,-0.106026886866049,0,0,0,-0.0276494965087891,1.03141038951959,0,-0.0321124003295089,0,0,0,0,-0.0534932377285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237923486969931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462743043577893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182048449568798,0,0,0,0,0,0,0,0,0,0,0,0.0536118049074558,0,-0.017921198627355,0,0,0,0,0.767915084120006,0,-0.203052159767445,0,0,0,0,0,0,0,0,0,0.0384775238275518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946270391014089,0,0,0,0,0.0198937683689898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133563998227488,0,0,0,0,0,0,0,-0.0277361090487105,0.0421840940181198,0,0,0,0,0,0.0184013529128889,0,0,0,0,-0.0265907052889093,0,0,0,0,-0.00310661174304382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351808546920699,0.0451935775867518,0,0,0,0,0,0,0.808521459402577,0,-0.138221677600921,0,0.0638687915438806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129157857085393,0,0,0,0,0,0,-0.00592155337397117,0,0,0,0,0.0452782895624128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037868624581764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486417658816063,0,0,0,0,-0.00460907349042343,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.01453641889801,0,0,0,0,0,0,0,0,0,-0.0528280610715315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629199742036348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161595608876168,0,0,-0.0151994907124123,0,0,0,0,0,0,-0.0432278934173384,0,0,0,0,0,0,0,0,0,0.0679940348007377,0,0.0444693233062524,0,0,-0.00847413504896046,0,0,0,0.970101114413883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302477124542588,0.0582688940085206,0,0,0,0,0,0,0.985567430079571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368331839388459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398758682366866,0,0,0,0,0,0,0
